BusinessYear,StateCode,IssuerId,SourceName,ImportDate,MedicalDentalBoth,ProductId,StandardComponentId,MedicalDentalIndicator,MaximumUnderageDependent,DependentMaximumAgRule,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,MarketCoverage,DentalOnlyPlan
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC069,26065SC0690001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC069,26065SC0690002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC069,26065SC0690003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC070,26065SC0700010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC071,26065SC0710010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC072,26065SC0720010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC073,26065SC0730010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC074,26065SC0740010,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750008,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC075,26065SC0750009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC076,26065SC0760001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC076,26065SC0760002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC076,26065SC0760003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC076,26065SC0760004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,26065,HIOS,2024-10-25 01:01:42,Both,26065SC076,26065SC0760005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,32126,HIOS,2024-09-18 01:01:22,Dental,32126SC001,32126SC0010001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,32126,HIOS,2024-09-18 01:01:22,Dental,32126SC002,32126SC0020001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,32126,HIOS,2024-09-18 01:01:22,Dental,32126SC003,32126SC0030001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030006,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030007,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030008,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030009,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC003,33764SC0030012,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC004,33764SC0040001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC004,33764SC0040002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33764,HIOS,2024-09-13 01:01:48,Medical,33764SC004,33764SC0040003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33863,HIOS,2024-11-15 00:01:36,Medical,33863SC001,33863SC0010001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33863,HIOS,2024-11-15 00:01:36,Medical,33863SC001,33863SC0010002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33863,HIOS,2024-11-15 00:01:36,Medical,33863SC001,33863SC0010003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33863,HIOS,2024-11-15 00:01:36,Medical,33863SC001,33863SC0010004,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,33863,HIOS,2024-11-15 00:01:36,Medical,33863SC001,33863SC0010005,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC001,42326SC0010001,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC001,42326SC0010002,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC001,42326SC0010008,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC001,42326SC0010009,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC001,42326SC0010010,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC002,42326SC0020001,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,42326,HIOS,2024-11-16 00:31:34,Medical,42326SC002,42326SC0020002,Medical,3,30,Age on effective date,Not Applicable,"Child,No;Foster Child,No;Life Partner,Yes;Other Relationship,No;Self,Yes;Spouse,Yes;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,47973,HIOS,2024-09-17 01:02:01,Dental,47973SC006,47973SC0060001,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,Yes;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,47973,HIOS,2024-09-17 01:02:01,Dental,47973SC006,47973SC0060002,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,Yes;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,47973,HIOS,2024-09-17 01:02:01,Dental,47973SC006,47973SC0060003,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,Yes;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,47973,HIOS,2024-09-17 01:02:01,Dental,47973SC006,47973SC0060004,Dental,3,25,Age on effective date,Not Applicable,"Child,No;Foster Child,Yes;Life Partner,Yes;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,Yes
2025,SC,73107,HIOS,2024-10-12 01:01:36,Medical,73107SC001,73107SC0010001,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,73107,HIOS,2024-10-12 01:01:36,Medical,73107SC001,73107SC0010002,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
2025,SC,73107,HIOS,2024-10-12 01:01:36,Medical,73107SC001,73107SC0010003,Medical,3,25,Age on effective date,6,"Child,No;Foster Child,No;Life Partner,No;Self,Yes;Spouse,No;Stepson or Stepdaughter,No;Ward,No",Individual,No
